cluster_id,is_noise,count,share,mean__high_risk_shortage,mean__low_risk_shortage,mean__overstocking,mean__normal_inventory,mean__understocking,mean__unequal_supply_regions,mean__equal_supply_regions,mean__award_decision_lag_days,mean__log1p_Quantity,mean__log1p_Approved_Budget_of_the_Contract,mean__log1p_Item_Budget,mean__log1p_Contract_Amount,z__high_risk_shortage,z__low_risk_shortage,z__overstocking,z__normal_inventory,z__understocking,z__unequal_supply_regions,z__equal_supply_regions,z__award_decision_lag_days,z__log1p_Quantity,z__log1p_Approved_Budget_of_the_Contract,z__log1p_Item_Budget,z__log1p_Contract_Amount
94,False,32,6.56268906184309e-05,0.12830075078125,0.8716992553125,0.30684871218750004,0.7224443981250002,0.6931513043749999,0.8219968625,0.1780031346875,0.025221346218750003,0.18450975625,0.30218274437500003,0.505048745625,0.27289067718750004,-0.6933491872735871,0.693349216860279,-0.7104171542672804,0.1356428077285676,0.7104172323766006,0.4501874461136261,-0.4501874194031539,-0.3883891575431125,-0.11171930059455086,-0.5653638475447365,-0.822014791398925,-1.6808478317534459
95,False,50,0.00010254201659129829,0.24388689819999995,0.7561131042000001,0.2780860694,0.5612455202,0.7219139209999998,0.5566399556,0.4433600184000001,0.038662089919999997,0.05954026667999999,0.5742290024000001,0.6553837014,0.519829668,-0.09596040964894137,0.09596042202759306,-0.8448927753110775,-0.5301601370260304,0.8448927311975344,-0.5696959096011869,0.5696958714564354,-0.30863391300118276,-0.5716244602094815,0.599560787481126,-0.021816570840863293,-0.3074605317189407
96,False,40,8.203361327303863e-05,0.125460756925,0.8745392455000001,0.46189204674999995,0.8812619655,0.5381079525,0.713327743,0.286672249125,0.025185473199999996,0.01823839115,0.4067361480000001,0.7641385935,0.6695695935,-0.7080272477171128,0.7080272582961947,0.014465773147666054,0.791610177961964,-0.014465776498821905,0.03252420322694156,-0.032524186037054634,-0.38860202235524316,-0.7236211253425409,-0.11765750362078446,0.5570605817599686,0.5253399560175753
97,False,189,0.0003876088227151075,0.14395610674074075,0.8560438886243386,0.5930859964550265,0.7559535228042328,0.40691400232804237,0.7212757196825397,0.2787242644444443,0.026615886550264548,0.0,0.9150816907407407,0.9999382025396826,1.0,-0.6124369484908816,0.6124369228831058,0.627844313990212,0.2740462145932374,-0.6278443199630604,0.06307177489119219,-0.0630717891679731,-0.3801141760662183,-0.7907409497238505,2.0591202625702203,1.8121673969988652,2.3630769708939128
98,False,44,9.02369746003425e-05,0.29434880227272725,0.7056511981818182,0.1735786877272727,0.45841962409090903,0.8264213188636362,0.7205318204545456,0.27946816261363633,0.04543346818181818,0.07948052527272727,0.6356408463636364,0.5342609213636362,0.3341318929545455,0.16484398485524487,-0.1648439817095075,-1.3335020855865842,-0.9548639892347027,1.3335021175207211,0.06021264282704656,-0.06021266110524692,-0.26845362676397166,-0.49824152616369244,0.8625313956231794,-0.6665251321631098,-1.3402458567619955
99,False,42,8.613529393669055e-05,0.061212329238095234,0.938787670952381,0.4874029792857143,0.7123630673809525,0.5125970238095238,0.5957629804761905,0.40423700214285724,0.015061323416666666,0.2965019891428571,0.3570396104761905,0.6245531690476189,0.5610774976190477,-1.0400851156996511,1.0400851136835503,0.13373848815831543,0.09400368602478654,-0.13373847361690172,-0.4193289100661798,0.4193289014707667,-0.4486771238300062,0.30042774362756414,-0.3304621981505392,-0.18592036825812167,-0.07805469683480595
100,False,34,6.972857128208283e-05,0.1335568595,0.866443140882353,0.5936918891176469,0.7548285276470589,0.40630810500000003,0.7073941158823529,0.2926058713235294,0.025694933911764705,0.0,0.9529370676470589,0.999942078235294,1.0,-0.6661838181296462,0.666183818283488,0.6306770784442202,0.26939962462857564,-0.6306771062316069,0.009718663295821911,-0.00971866446969161,-0.385578963173814,-0.7907409497238505,2.2212201254630473,1.8121880264307608,2.3630769708939128
101,False,20,4.101680663651931e-05,0.06083242459999999,0.9391675675,0.54046166,0.8153684875000001,0.4595383365,0.6553045849999999,0.3446954012499999,0.0176738183,0.38853522400000007,0.1975562485,0.6461235319999998,0.5377841200000002,-1.042048592919317,1.0420485490826779,0.3818067582937343,0.5194490298370106,-0.38180677476480485,-0.19048432435026516,0.19048432426564554,-0.4331749929274272,0.6391228900388335,-1.013383178544021,-0.07110631212389898,-0.20760422196912684
102,False,47,9.638949559582039e-05,0.12039512231914894,0.8796048821276594,0.4740499010638299,0.7644636074468087,0.5259501000000001,0.6707279131914894,0.3292720725531914,0.021410448063829787,0.34814671987234047,0.3480205017021276,0.615431215744681,0.5028624944680851,-0.7342081814419752,0.7342082023879517,0.07130808146722065,0.3091955871451615,-0.07130807637872127,-0.13120568752866904,0.13120568409155905,-0.41100242367077355,0.4904875591164398,-0.36908276978846344,-0.23447441720432521,-0.401825947927785
103,False,138,0.00028301596579198324,0.09702832900000001,0.9029716644927537,0.6689133955072464,0.5245262828985507,0.3310866134057971,0.7251529495652174,0.2748470369202899,0.023202645521739132,0.34469941755072464,0.49040958362318837,0.7443033960869565,0.6535707189130435,-0.8549757682996173,0.8549757322507203,0.9823644690058216,-0.6818223361625678,-0.9823644278709381,0.07797367539123556,-0.07797368095771194,-0.4003678077819451,0.47780100554309274,0.24063908594577813,0.4514824107184287,0.43635987595701253
104,False,46,9.433865526399442e-05,0.45228553658695636,0.5477144576086957,0.5288675160869564,0.7957564060869565,0.47113248065217406,0.7006166447826089,0.2993833416304348,0.03161104295652175,0.09071128682608695,0.514948628695652,0.7703741469565221,0.629392412826087,0.9811150931238878,-0.9811151197539758,0.32759999729834755,0.4384448583089269,-0.3276000126126348,-0.01633014036720835,0.01633013676585069,-0.3504737090235218,-0.4569107565289013,0.3457173117315413,0.5902509914978838,0.30188869177133504
105,False,44,9.02369746003425e-05,0.16521992022727272,0.8347800918181818,0.318178903409091,0.7434819372727273,0.6818210986363638,0.7357159504545456,0.26428404045454545,0.02866685093181819,0.39682111704545453,0.35122977386363635,0.0,0.7019266013636364,-0.5025382813059833,0.5025383422544151,-0.6574444663148861,0.2225345758056612,0.6574444765139579,0.11857193574662361,-0.11857192527721351,-0.36794407823283826,0.669616132643361,-0.35534040027900793,-3.5102725253424802,0.7052981858654368
106,False,76,0.0001558638652187734,0.19534688997368424,0.8046530980263157,0.31564865855263163,0.6872494931578949,0.6843513496052632,0.5805106905263158,0.4194892850000001,0.011871720539473685,0.09779236671052631,0.3940048240789473,0.6058116813157896,0.5527718113157896,-0.34683178851025603,0.34683172567421827,-0.669274264118206,-0.009723411125383616,0.6692743029035765,-0.4779501716649052,0.4779501372036891,-0.46760372217281293,-0.4308513944741735,-0.17217408833618786,-0.2856769754710565,-0.1242479855067698
107,False,48,9.844033592764635e-05,0.07414010762499999,0.9258598987500001,0.4594734202083333,0.8172476979166666,0.5405265904166666,0.7393612379166666,0.26063874927083336,0.020735166750000002,0.15214268733333333,0.23023765416666664,0.6785349772916667,0.5489392477083334,-0.9732699315238476,0.9732699616820346,0.003157830805004087,0.5272107701501919,-0.00315778096588869,0.13258237946503093,-0.13258238363266264,-0.4150094360442095,-0.2308346306451627,-0.8734386895267336,0.10141231945053979,-0.14556334833277007
108,False,40,8.203361327303863e-05,0.08634950290000001,0.9136505034999999,0.49364152624999996,0.8399953545000001,0.5063584750000001,0.7015795275000001,0.298420458,0.021351321275,0.32241126800000003,0.197292158,0.6404020284999999,0.50222447675,-0.9101675971892298,0.9101676276754759,0.1629059218893286,0.621165870423882,-0.1629059159959187,-0.012629358396069332,0.012629351197436219,-0.4113532726719088,0.3957775051517768,-1.01451403596349,-0.10156055276284151,-0.40537437674549365
109,False,76,0.0001558638652187734,0.12043941223684211,0.8795605894736841,0.4832709448684211,0.9181676463157893,0.5167290530263159,0.6819207921052632,0.31807919756578956,0.023395843671052633,0.012667170947368422,0.41104541605263156,0.7828369671052633,0.6894399042105261,-0.7339792759858917,0.7339792827905468,0.1144197524445954,0.944042448469195,-0.11441976220356576,-0.08818652876604764,0.08818653939622347,-0.39922140056028865,-0.7441239930853591,-0.09920486049352988,0.6565877024427664,0.6358515940856888
110,False,68,0.00013945714256416566,0.10099952672058823,0.8990004789705881,0.3610805427941177,0.7458487224999999,0.638919448235294,0.6759001897058823,0.324099793382353,0.015031344941176472,0.16199859976470585,0.2797231283823529,0.6031758325000001,0.5328478620588236,-0.8344512590484063,0.8344512861098111,-0.45686398966251973,0.23231015609631905,0.4568639482142247,-0.11132635297578374,0.11132633885582555,-0.44885501135593914,-0.19456349762303268,-0.6615377855838,-0.2997069894567032,-0.23505794219289644
111,False,29,5.9474369622953006e-05,0.12599111048275866,0.8740088896551725,0.51345704,0.8087926037931035,0.48654296344827586,0.7141234806896553,0.2858765043103448,0.02188338882758621,0.14381111786206896,0.25028061965517245,0.7065597948275862,0.5889579603448275,-0.7052861989785428,0.7052861977459077,0.2555505212580354,0.4922885260371479,-0.25555050515315086,0.03558257330924047,-0.03558258357662744,-0.40819606807724096,-0.26149596887026944,-0.7876130493358366,0.25058194542409157,0.07700657275524192
112,False,39,7.998277294121266e-05,0.061418579487179506,0.9385814323076921,0.13021837487179488,0.394482807948718,0.8697816130769231,0.6894366364102565,0.31056335076923075,0.019926453692307698,0.0,0.0,0.5732947784615385,0.4020453669230769,-1.0390191438082372,1.0390192017709827,-1.536227024423838,-1.2189434978123619,1.536226969344046,-0.059299831975843854,0.05929983234257933,-0.4198082112544312,-0.7907409497238505,-1.8593354160483953,-0.45875693327524153,-0.9625351422947698
113,False,24,4.9220167963823175e-05,0.28618785,0.71381215,0.36598371125,0.8322443970833334,0.6340162879166668,0.7075159466666667,0.29248404020833335,0.0,0.040941544,0.12500662208333332,0.6536752995833334,0.5184942554166666,0.12266538983039896,-0.1226653891668236,-0.4339399270839003,0.5891519362134642,0.43393992366378414,0.010186912607991415,-0.010186915064727423,-0.5380486317555407,-0.6400703549011456,-1.3240466946984375,-0.030909998824045288,-0.31488762403928183
114,False,24,4.9220167963823175e-05,0.023848987500000002,0.9761510124999999,0.9082571,0.17075384000000002,0.0917429,0.7838508575,0.21614913354166665,0.0,0.57610345,0.4296372,0.8252929,0.7664450400000001,-1.2331916561229535,1.2331916525138777,2.1013817144786135,-2.1430157221641264,-2.101381715815591,0.3035755638716643,-0.30357555729421953,-0.5380486317555407,1.3294001346209994,-0.01959329999422108,0.8825708198046859,1.0641269149765795
115,False,28,5.7423529291127036e-05,0.0659447039642857,0.9340553017857145,0.17814130214285714,0.48346456214285716,0.8218587085714285,0.7260338421428572,0.27396614660714286,0.020272229964285716,0.0,0.07123817621428571,0.6233841385714286,0.47385956607142854,-1.0156265831153037,1.0156266099098006,-1.3121702346974944,-0.8514203814327812,1.3121702858946351,0.08135933317796168,-0.0813593301215456,-0.4177564296163483,-0.7907409497238505,-1.554287638406445,-0.19214284726843048,-0.5631299744515781
116,False,38,7.79319326093867e-05,0.058689776184210535,0.9413102328947368,0.0768370708421053,0.2953660871052633,0.923162924210526,0.6710638842105262,0.3289360986842105,0.019839736342105264,0.0,0.0,0.5078659889473686,0.30745359763157903,-1.0531225334093537,1.0531225772908297,-1.7858036737100424,-1.6283272693463997,1.7858036520220513,-0.12991440306835036,0.12991438864692928,-0.4203227782772947,-0.7907409497238505,-1.8593354160483953,-0.807019256383021,-1.4886210965836906
117,False,30,6.152520995477898e-05,0.3329185999999999,0.6670813600000002,0.14954137066666667,0.43036112066666654,0.8504586586666668,0.7389177700000003,0.26108221249999997,0.057145722,0.0,0.8463813699999999,0.5941341400000001,0.58826303,0.3641859028279136,-0.36418610813693747,-1.4458851222857168,-1.0707545862769439,1.4458852606291703,0.1308779371262754,-0.13087795926948056,-0.1989549674509927,-0.7907409497238505,1.7649397925057775,-0.3478338287006758,0.07314161604324441
118,False,69,0.00014150798289599162,0.5498032844927535,0.45019671591304344,0.5042677999999999,0.9148228872463768,0.4957321927536232,0.7291142208695652,0.27088576094202904,0.06830461042028986,0.001833287536231884,0.42306055478260873,0.8190908627536232,0.591460023478261,1.4851201968418999,-1.4851201897875852,0.21258754441859304,0.9302275232874853,-0.21258757828430486,0.09319858405471192,-0.09319860794731617,-0.13273989077383255,-0.783994195777172,-0.04775504015261744,0.8495588091063009,0.09092216267498554
119,False,441,0.0009044205863352508,0.36514173879818596,0.6348582598594105,0.27798786678004533,0.6688565057142858,0.7220121368253968,0.7340950681632653,0.265904913968254,0.051280424979591836,0.0,0.1802988897052154,0.6848206337414967,0.5882630300000001,0.530726114849506,-0.5307261198380288,-0.8453519076100148,-0.0856923344853025,0.8453519252369558,0.11234217187967943,-0.11234219499812544,-0.23375871109578825,-0.7907409497238505,-1.087280619889005,0.13486941584082407,0.07314161604324503
120,False,40,8.203361327303863e-05,0.087662827375,0.9123371687499999,0.6232712455,0.68715671375,0.37672874749999996,0.7961829220000001,0.203817066,0.021955987825000002,0.2843329563,0.29192550525,0.71986779725,0.610289192,-0.9033798867216214,0.9033798641245403,0.768971127046785,-0.010106619766685289,-0.7689711601584635,0.3509731141072468,-0.3509731203479239,-0.40776527712393257,0.25564400472288806,-0.6092861960115388,0.32141736625286993,0.19564333624453753
121,False,49,0.00010049117625947232,0.5730052914285714,0.42699470179591836,0.3420121200000001,0.7877347024489795,0.6579878812244898,0.7399066440816328,0.26009333897959186,0.06985159046938776,0.0,0.24047502408163265,0.7187259271428572,0.5885975348979593,1.605036111260364,-1.6050361409436176,-0.5460156721594793,0.40531265557362806,0.5460156784405655,0.13467861534692874,-0.13467863542352532,-0.12356035615434459,-0.7907409497238505,-0.8296014226648583,0.31533945560904286,0.07500201393806465
122,False,46,9.433865526399442e-05,0.47072385347826085,0.5292761417391304,0.4736445873913045,0.9571499302173914,0.5263554184782607,0.7368459308695653,0.26315405195652175,0.0629256783478261,0.010946750304347828,0.36404332586956517,0.7827729954347826,0.6008274204347827,1.0764106266729665,-1.0764106477220565,0.0694130953829071,1.1050517541730605,-0.06941306782452504,0.1229149476961734,-0.12291496839663198,-0.16465762184208282,-0.7504553811157951,-0.30047170808578605,0.6562471960274696,0.14302031036781848
123,False,30,6.152520995477898e-05,0.07260202700000003,0.9273979683333337,0.40626307899999997,0.8395742693333335,0.5937369143333334,0.6590454579999999,0.3409545283333333,0.020533193333333335,0.12303116300000001,0.20539790833333338,0.6643345149999997,0.532493701,-0.9812192587137929,0.9812192317798178,-0.24561950627101364,0.6194266539506164,0.2456194754433152,-0.1761065033501856,0.17610650324378313,-0.41620791431261966,-0.33796910235680544,-0.9798045409047437,0.02582654102452597,-0.23702766070010617
124,False,20,4.101680663651931e-05,0.4825659030000001,0.5174341045,0.24320450100000005,0.604271853,0.7567954990000001,0.7389177699999999,0.26108221249999997,0.07260514159999998,0.0,0.14994290999999998,0.6677234859999999,0.58826303,1.1376143924039346,-1.1376143497794289,-1.00797655757083,-0.35244761539446073,1.0079765584573346,0.13087793712627413,-0.13087795926948056,-0.10722121981918323,-0.7907409497238505,-1.2172674421142933,0.04386525031700541,0.07314161604324441
125,False,33,6.767773095025687e-05,0.0626227682121212,0.9373772372727274,0.5368550406060607,0.6649839463636363,0.4631449603030303,0.6588889842424243,0.3411109990909091,0.017383342969696968,0.3039583756969697,0.2943953533333333,0.6619717524242423,0.5744466975757575,-1.032795484256577,1.032795509626576,0.3649445253462333,-0.10168724370916803,-0.36494452119117127,-0.17670790085222127,0.17670788922980715,-0.43489862753550046,0.32786828659624573,-0.5987101017181118,0.013250101972307428,-0.003699936690391793
126,False,21,4.306764696834528e-05,0.09490867195238094,0.9050913190476192,0.2865676219047619,0.6847871314285713,0.7134323428571427,0.6130546714285713,0.3869453116666667,0.02237849328571428,0.3212703466666667,0.29427315761904765,0.0,0.6490613580952382,-0.8659308815284817,0.8659308325616588,-0.8052384901009192,-0.01989375295119602,0.8052383260917735,-0.35286933303642654,0.35286932469004983,-0.405258196631323,0.39157875544318627,-0.5992333538991906,-3.5102725253424802,0.4112804064974917
127,False,23,4.716932763199721e-05,0.09221255991304349,0.9077874391304349,0.24471769000000007,0.6070815252173914,0.7552822778260869,0.6184987060869563,0.38150128260869565,0.022169575652173912,0.22848357391304347,0.2969384508695653,0.0,0.6485295113043479,-0.8798653114881884,0.8798653040489034,-1.0009018589057934,-0.3408427701237338,1.0009017093627115,-0.3319455123570052,0.3319455250376756,-0.40649788078292126,0.050110484425670294,-0.5878203471935045,-3.5102725253424802,0.4083224628136304
128,False,22,4.511848730017125e-05,0.35442608181818175,0.6455738909090908,0.16532980181818185,0.45933883636363626,0.8346702090909092,0.7389177699999998,0.2610822125,0.06523908572727274,0.02318487272727273,0.8526928418181818,0.5848956636363637,0.4053887581818181,0.47534393136398484,-0.47534407054382083,-1.3720685714182164,-0.9510673484273076,1.3720686235689747,0.1308779371262737,-0.13087795926948034,-0.15093022882173138,-0.7054173829158451,1.7919660381804963,-0.39700810296536354,-0.9439403830034433
129,False,38,7.79319326093867e-05,0.17295886052631584,0.8270411402631579,0.0,0.13430080000000003,1.0,0.7621289421052632,0.23787104447368418,0.029601801289473685,0.0,0.49710384868421054,0.0,0.8207753336842105,-0.4625407886254242,0.4625407915251365,-2.1450444047171686,-2.293578441270331,2.1450444064167824,0.22008868492004086,-0.22008869350851354,-0.3623962308765611,-0.7907409497238505,0.2693044840276771,-3.5102725253424802,1.3662927864233272
130,False,34,6.972857128208283e-05,0.38880606529411765,0.6111939358823529,0.4474430623529412,0.9834955241176473,0.5525569417647059,0.73891777,0.2610822125,0.06588565588235294,0.0,0.3495389476470589,0.7801685064705882,0.58826303,0.6530314550171284,-0.6530314466018319,-0.053088386065097255,1.213867486800308,0.05308840552023687,0.13087793712627455,-0.13087795926948034,-0.14709358391739183,-0.7907409497238505,-0.3625806583422438,0.6423841032832202,0.07314161604324441
131,False,33,6.767773095025687e-05,0.11929804284848486,0.8807019633333334,0.6604759906060607,0.5901932733333333,0.33952400242424235,0.7171525042424242,0.2828474816666667,0.02345222778787879,0.46486605284848476,0.3444669215151515,0.7014853636363636,0.5834631248484848,-0.7398782637015973,0.7398782935968309,0.942916589599621,-0.4105966541513562,-0.9429166226940091,0.04722444365520943,-0.047224450705537775,-0.39888682614047194,0.9200309912553207,-0.3842994948131019,0.22357192111784882,0.046446241794037516
132,False,18,3.691512597286738e-05,0.36520904444444446,0.6347909666666668,0.2346111288888889,0.5883159655555557,0.7653888588888891,0.73891777,0.2610822125,0.07091416377777778,0.0,0.14201376444444444,0.6632565055555556,0.58826303,0.531073973469622,-0.531073914093021,-1.0481536393515183,-0.41835053595713767,1.0481535831235025,0.13087793712627455,-0.13087795926948034,-0.11725521441977733,-0.7907409497238505,-1.2512207008704703,0.020088545927231142,0.07314161604324441
133,False,43,8.818613426851652e-05,0.2650423530232558,0.7349576148837209,0.24518964511627903,0.5002859004651161,0.7548103790697674,0.7529168967441863,0.2470830873255814,0.040540587348837205,0.0823185111627907,0.6587291590697674,0.6154546981395347,0.45970489953488386,0.013378222870513372,-0.01337838841905971,-0.9986953002861526,-0.7819428718257715,0.9986954142444195,0.1846827411079479,-0.18468275849794227,-0.2974872067520066,-0.4877973420812774,0.9613974651211137,-0.23434942584433496,-0.6418532218154359
134,False,46,9.433865526399442e-05,0.26783526239130434,0.7321647095652174,0.2747116528260869,0.5307561389130435,0.725288365,0.7141171273913045,0.2858828535869565,0.039374317326086955,0.10231605395652174,0.6397676136956522,0.6229101213043479,0.47644977499999996,0.027812934560923885,-0.02781307913454786,-0.8606693771967241,-0.6560910374510701,0.8606694613212088,0.035558154788096576,-0.035558180512215785,-0.3044076683673648,-0.41420359418246944,0.8802025555317393,-0.19466593161482493,-0.5487241488052059
135,False,30,6.152520995477898e-05,0.25600190833333325,0.7439980646666667,0.4087696636666667,0.7671563489999997,0.5912303390000001,0.7975413580000003,0.20245862933333333,0.041024612499999995,0.10793044079999996,0.6721097946666668,0.6613648703333332,0.5219409143333334,-0.033345890036635684,0.03334575066333747,-0.23390032829980995,0.3203174713583492,0.23390034110039631,0.35619418139503406,-0.35619419032222077,-0.29461507815901494,-0.3935418671779473,1.0186944562736244,0.010019808879589693,-0.2957185265706073
136,False,71,0.00014560966355964356,0.31229476000000006,0.6877052478873239,0.47101155309859144,0.947199572253521,0.5289884435211266,0.7524836394366197,0.24751634464788738,0.04012485316901408,0.013031238591549298,0.3613448409859155,0.7794311564788734,0.6034713159154931,0.2575948376988789,-0.25759479584571643,0.05710272027731761,1.0639535919588694,-0.057102735956469475,0.1830175426328409,-0.1830175599265678,-0.29995410753616103,-0.7427841733534888,-0.31202684411680437,0.6384593597113939,0.1577247216229183
137,False,52,0.00010664369725495022,0.1298602219423077,0.8701397876923077,0.40658022346153844,0.6473563582692307,0.5934197824999999,0.5879351746153846,0.41206480153846164,0.021616178961538467,0.24279299657692308,0.4997637567307693,0.6101913138461538,0.5287991353846153,-0.685289306470829,0.685289354383324,-0.24413674271757133,-0.17449482285148032,0.2441367709301782,-0.44941461238487374,0.44941457965662956,-0.4097816491049241,0.10277115653750452,0.28069443084346846,-0.26236520383797873,-0.25757552751781043
138,False,23,4.716932763199721e-05,0.15182526808695654,0.8481747360869566,0.5690991186956522,0.6617353691304348,0.430900882173913,0.6446888052173911,0.3553111739130435,0.023398798043478265,0.16744042869565218,0.4346955682608695,0.7479865921739131,0.6459139326086957,-0.5717664288609109,0.5717664489083667,0.5156970990272205,-0.11510490713195325,-0.515697095164758,-0.2312854372163289,0.23128541073880624,-0.39920386978219247,-0.17453680781502037,0.0020670523403378887,0.4710872121403956,0.39377553949856303
139,False,20,4.101680663651931e-05,0.469608232,0.5303917579999999,0.40253638900000005,0.9001142509999998,0.5974636,0.7389177699999999,0.26108221249999997,0.0657476565,0.0,0.29755316,0.750881635,0.58826303,1.070644712970734,-1.070644761003258,-0.26304311215765674,0.8694761492567155,0.26304306108253767,0.13087793712627413,-0.13087795926948056,-0.14791245039761275,-0.7907409497238505,-0.5851881117251052,0.4864968559316996,0.07314161604324441
140,False,20,4.101680663651931e-05,0.32267696,0.6773230399999999,0.30835081000000003,0.725233413,0.6916491900000001,0.7389177699999999,0.26108221249999997,0.054138053,0.18900387000000002,0.9743719000000002,0.495259824,0.58826303,0.3112536013618373,-0.31125360010397307,-0.7033943108624924,0.14716233156547187,0.7033943115311925,0.13087793712627413,-0.13087795926948056,-0.21680199897900798,-0.09518033489473746,2.3130058549815025,-0.8741189585576978,0.07314161604324441
141,False,28,5.7423529291127036e-05,0.3905737739285714,0.6094262345714287,0.49143423999999997,0.9054482596428571,0.5085657560714285,0.6930027242857145,0.3069972608928571,0.05187961532142856,0.003304349785714286,0.42611143071428575,0.8071422860714286,0.6026759689285714,0.6621675783668158,-0.6621675320722215,0.15258607084215078,0.8915073116784121,-0.15258608915303165,-0.04559378711843,0.04559377946867877,-0.2302032104997977,-0.7785804814299373,-0.034690936433567424,0.7859592972695223,0.15330128307493998
142,False,20,4.101680663651931e-05,0.412198182,0.5878018105,0.3026673865,0.7146806640000001,0.697332599,0.7292433009999999,0.270756681,0.06580781125000001,0.0,0.2017744915,0.696923483,0.5863861065000001,0.7739299218061797,-0.7739299578528711,-0.7299663442623426,0.10357610162455974,0.7299662771573682,0.09369469579388524,-0.093694718974167,-0.14755550163768932,-0.7907409497238505,-0.9953203122399611,0.19929008494210348,0.06270283159063661
143,False,48,9.844033592764635e-05,0.10581901008333333,0.8941809924999999,0.45094234958333335,0.8528621541666667,0.549057646875,0.7940092904166667,0.2059907,0.02058112804166667,0.1337953305,0.21669530041666665,0.6801602658333333,0.5541362429166666,-0.809542519211079,0.8095425302885807,-0.03672796929136043,0.6743098700466331,0.036727952924775285,0.34261889148988267,-0.34261888824348696,-0.41592347734468493,-0.29835546394599644,-0.9314281712205422,0.11006335468203679,-0.1166594996777613
144,False,22,4.511848730017125e-05,0.14174850181818183,0.8582514681818182,0.13869731,0.41022622999999997,0.8613026999999999,0.8866591136363638,0.11334087863636365,0.026194068090909094,0.04094154400000002,0.4218442227272728,0.0,0.7598637663636364,-0.623846606443991,0.6238464497048481,-1.4965849763832815,-1.1539181273061545,1.4965850243727548,0.6987129299514417,-0.6987129280433947,-0.38261718000156336,-0.6400703549011455,-0.0529634748722094,-3.5102725253424802,1.0275241994617306
145,False,34,6.972857128208283e-05,0.3385375111764706,0.6614624688235293,0.0,0.1343008,1.0,0.6963157394117647,0.30368424264705884,0.05413141823529411,0.0,0.3275704035294118,0.0,0.6833569770588235,0.39322635926887956,-0.39322646111954435,-2.1450444047171686,-2.293578441270331,2.1450444064167824,-0.03286041219420634,0.03286039225094429,-0.2168413686220395,-0.7907409497238505,-0.4566517858927202,-3.5102725253424802,0.6020205054038418
146,False,20,4.101680663651931e-05,0.34829875999999993,0.6517012,0.40697604299999995,0.908357672,0.593023934,0.7389177699999999,0.26108221249999997,0.06255952999999999,0.39601842,0.18223682,0.5119179640000001,0.58826303,0.44367583468614125,-0.443676039744673,-0.24228614509866914,0.9035241156402385,0.2422860379044233,0.13087793712627413,-0.13087795926948056,-0.1668302881519671,0.6666620955093178,-1.0789822416729369,-0.785451529767834,0.07314161604324441
147,False,38,7.79319326093867e-05,0.17014049013157895,0.8298595039473685,0.48241732078947364,0.8751629844736842,0.5175826857894738,0.7033968184210528,0.2966031646052631,0.026807174500000006,0.03652176078947369,0.33651496342105264,0.75696492,0.6238289697368421,-0.477107091617648,0.4771070597891614,0.11042875519853267,0.7664194348278041,-0.11042872435286583,-0.00564470974107194,0.005644692868806764,-0.3789791036663438,-0.6563357738437581,-0.4183504387509443,0.5188767758714974,0.27094678965173274
148,False,48,9.844033592764635e-05,0.09298698791666667,0.9070129927083334,0.33238471124999996,0.76985883125,0.6676152887500001,0.7176432625000001,0.28235671749999997,0.022194094229166666,0.4332996893749999,0.36445982479166666,0.0,0.7133070145833335,-0.8758628024611621,0.875862699841489,-0.5910272442971203,0.3314795877660971,0.5910272448854669,0.04911064358280327,-0.04911067338924362,-0.40635239142999985,0.8038623689644842,-0.2986882251651235,-3.5102725253424802,0.7685920178101229
149,False,48,9.844033592764635e-05,0.09381318,0.9061868000000001,0.31753333625,0.7422832708333335,0.6824666625000001,0.75761121625,0.24238876625000003,0.022256754,0.3961009174999999,0.3636026154166667,0.0,0.7125897499999999,-0.8715927589501731,0.8715926531137422,-0.6604627232005839,0.21758369987277643,0.6604627179943874,0.20272507656594713,-0.20272510041850322,-0.4059805782731662,0.6669656978208568,-0.3023588667889491,-3.5102725253424802,0.7646028459653946
150,False,43,8.818613426851652e-05,0.09381318000000001,0.9061868000000001,0.28857215999999997,0.6885091000000001,0.7114277999999999,0.7442982706976746,0.25570171069767444,0.022256754000000004,0.32702319999999996,0.36286567720930235,0.0,0.7120529911627906,-0.8715927589501731,0.8715926531137422,-0.7958665590424757,-0.004520831830154879,0.7958663727630239,0.1515575688384358,-0.15155759571930072,-0.4059805782731662,0.4127500584517172,-0.3055144973000354,-3.5102725253424802,0.7616175832177865
151,False,48,9.844033592764635e-05,0.19111373602083334,0.8088862566666665,0.43860105625,0.8524714154166665,0.5613989129166667,0.8948111904166667,0.10518880500000001,0.032090164208333334,0.3578696170833333,0.5904734797916666,0.5712658097916666,0.3728249433333333,-0.36871017724337096,0.3687101385649928,-0.09442792050046571,0.6726959939841651,0.09442777657685851,0.730044948099638,-0.7300449348534845,-0.34763067939266035,0.5262691775668898,0.6691209866695083,-0.46955666452091066,-1.125048800132846
152,False,24,4.9220167963823175e-05,0.4248891625,0.5751108383333333,0.22500879,0.5704866375000001,0.7749912058333334,0.73891777,0.2610822125,0.056193293750000005,0.0,0.13191433,0.6575668533333333,0.58826303,0.839521253441162,-0.8395212462116397,-1.0930480009404862,-0.4919913656898839,1.0930479824071706,0.13087793712627455,-0.13087795926948034,-0.2046065258525064,-0.7907409497238505,-1.2944673166099185,-0.010196157722334913,0.07314161604324441
