row_index,cluster_id,PC1,PC2,PC3,log1p_Approved_Budget_of_the_Contract,log1p_Item_Budget,log1p_Contract_Amount,log1p_Quantity,award_decision_lag_days,high_risk_shortage,low_risk_shortage,overstocking,understocking,normal_inventory,unequal_supply_regions,equal_supply_regions
290710,0,1.6517063109293637,-0.3424792959147406,-0.2569654869008823,0.478149,0.8526226,0.8052081,0.1721357,0.0,0.5723757,0.4276243,0.75948375,0.24051626,0.44699147,0.59515834,0.40484163
290712,0,2.534989982710324,0.2143872951381111,-0.0069127507998791,0.6195929,0.93230695,0.92062384,0.30979443,0.0,0.0,1.0,0.86422324,0.13577673,0.25251445,0.59515834,0.40484163
290720,0,1.761927032813374,0.0311520479963364,-0.4770157905795784,0.7137173,0.9853331,0.587024,0.0,0.0,0.0,1.0,0.5868154,0.41318458,0.76759654,0.59515834,0.40484163
290740,0,1.2484065832966864,-0.9037844314487032,-0.4117828413699045,0.4103726,0.81443995,0.75080884,0.0,0.0,0.0,1.0,0.49207702,0.507923,0.9435038,0.59515834,0.40484163
290741,0,1.0078190532244826,-0.95107515988383,-0.4657382966631964,0.37268543,0.79320836,0.7202198,0.0,0.0,0.0,1.0,0.46694955,0.5330505,0.9901597,0.59515834,0.40484163
290742,0,1.3713877826574354,-0.879610702422341,-0.3842024047214791,0.4296372,0.8252929,0.76644504,0.0,0.0,0.0,1.0,0.51194066,0.48805934,0.90662163,0.59515834,0.40484163
290748,0,1.0978899235546766,-0.9333704905972756,-0.4455384945525548,0.38679472,0.801157,0.7316717,0.0,0.0,0.0,1.0,0.47605067,0.5239493,0.973261,0.59515834,0.40484163
290751,0,1.989452784663975,-0.7581215687622075,-0.2455917780998546,0.5264549,0.87983644,0.84502774,0.0,0.0,0.0,1.0,0.5508064,0.4491936,0.8344569,0.59515834,0.40484163
290757,0,1.6166089912718618,0.9215648891360484,-0.0935255215014508,0.4836124,0.8557005,0.81025434,0.62761647,0.0,0.0,1.0,0.94478947,0.05521053,0.102921695,0.59515834,0.40484163
290759,0,0.823700738744448,0.4268106620256569,-0.3169111967554043,0.35639748,0.78403234,0.7069996,0.5062813,0.0,0.0,1.0,0.8257946,0.17420541,0.3238676,0.59515834,0.40484163
290762,0,1.6166089912718618,0.9215648891360484,-0.0935255215014508,0.4836124,0.8557005,0.81025434,0.62761647,0.0,0.0,1.0,0.94478947,0.05521053,0.102921695,0.59515834,0.40484163
290765,0,1.0078190532244826,-0.95107515988383,-0.4657382966631964,0.37268543,0.79320836,0.7202198,0.0,0.0,0.0,1.0,0.46694955,0.5330505,0.9901597,0.59515834,0.40484163
290767,0,1.4499958448931085,0.796276799762446,-0.1433325306005425,0.45669147,0.84053427,0.78840387,0.5944852,0.0,0.5723757,0.4276243,0.92362905,0.076370925,0.14221165,0.59515834,0.40484163
290768,0,1.0887797041422438,-0.9298217724629462,-0.4487365548628507,0.38679472,0.801157,0.7290468,0.0,0.0,0.0,1.0,0.47605067,0.5239493,0.973261,0.59515834,0.40484163
290769,0,0.9249097629437344,0.44865076288125,-0.294634449387075,0.37277165,0.79325694,0.7193331,0.5062813,0.0,0.5723757,0.4276243,0.83785385,0.16214614,0.30147633,0.59515834,0.40484163
290787,0,1.769957833845077,-0.1662898089197224,-0.2094636238514128,0.49772167,0.8636492,0.8216818,0.22732256,0.0,0.0,1.0,0.7934025,0.20659752,0.38401225,0.59515834,0.40484163
290788,0,2.840387642499994,-0.5827252029708363,-0.0565157371904726,0.6619247,0.9561551,0.95098424,0.0,0.0,0.0,1.0,0.5804526,0.41954735,0.7794108,0.59515834,0.40484163
290789,0,1.16371083459461,-0.9204325675138468,-0.4307771775603088,0.3971053,0.80696565,0.74004036,0.0,0.0,0.0,1.0,0.48312262,0.51687735,0.96013004,0.59515834,0.40484163
290792,0,1.61197560335702,-0.8323199817556998,-0.3302468620617638,0.4673244,0.8465245,0.79703414,0.0,0.0,0.5723757,0.4276243,0.52784353,0.47215644,0.8770936,0.59515834,0.40484163
290794,0,1.2478258565759954,0.6669443823484871,-0.2053035697243918,0.42760515,0.8241481,0.7583685,0.5577273,0.0,0.0,1.0,0.8997001,0.100299895,0.18664218,0.59515834,0.40484163
290814,0,1.330574216829679,-0.003336649213302,-0.2744643987430395,0.43109432,0.82611376,0.7676277,0.31660426,0.0,0.5723757,0.4276243,0.8032405,0.19675954,0.3657454,0.59515834,0.40484163
290818,0,2.6681768932828915,-0.6247090860994952,-0.0933773014082089,0.63277465,0.939733,0.9313229,0.0,0.0,0.0,1.0,0.57648873,0.42351127,0.7867708,0.59515834,0.40484163
290819,0,1.2435323316209124,-0.9047424257392924,-0.4128759645547933,0.4096091,0.8140098,0.7501891,0.0,0.0,0.0,1.0,0.49154988,0.50845015,0.94448256,0.59515834,0.40484163
290820,0,1.4239199943132512,-0.7549323348033719,-0.3570468729124863,0.43888137,0.8305007,0.77394813,0.040941544,0.0,0.0,1.0,0.6640563,0.33594367,0.62417805,0.59515834,0.40484163
290821,0,2.9859125671401,-0.5622536756376398,-0.0221202023768012,0.68254685,0.96777284,0.97172076,0.0,0.0,0.0,1.0,0.5836079,0.4163921,0.7735522,0.59515834,0.40484163
290822,0,1.7698978708152946,-0.6869256109636032,-0.2794559639383398,0.4930776,0.86103284,0.81793684,0.040941544,0.0,0.0,1.0,0.6863938,0.3136062,0.5827026,0.59515834,0.40484163
290823,0,0.9825740564996496,-0.9560374917082908,-0.4713998523808731,0.36873087,0.7909805,0.7170101,0.0,0.0,0.0,1.0,0.4627866,0.5372134,0.9978893,0.59515834,0.40484163
290828,0,1.0978899235546766,-0.9333704905972756,-0.4455384945525548,0.38679472,0.801157,0.7316717,0.0,0.0,0.0,1.0,0.47605067,0.5239493,0.973261,0.59515834,0.40484163
290829,0,2.044924817126993,-0.7472177894919063,-0.23315129772589,0.5351444,0.88473177,0.85208064,0.0,0.0,0.0,1.0,0.5531335,0.4468665,0.83013606,0.59515834,0.40484163
290830,0,2.044924817126993,-0.7472177894919063,-0.23315129772589,0.5351444,0.88473177,0.85208064,0.0,0.0,0.0,1.0,0.5531335,0.4468665,0.83013606,0.59515834,0.40484163
290831,0,1.1126746723023972,-0.2118102547474068,-0.3478216322064607,0.39712584,0.8069772,0.73694587,0.2550336,0.0,0.5723757,0.4276243,0.75099915,0.24900082,0.46274534,0.59515834,0.40484163
290832,0,1.06344694722592,-0.305213953497973,-0.3678988184543377,0.38703594,0.8012929,0.7318675,0.22732256,0.0,0.5723757,0.4276243,0.72909,0.27091005,0.5034257,0.59515834,0.40484163
290834,0,1.4526469734519434,-0.4394464702235762,-0.3089474072854288,0.44613197,0.8345854,0.77983314,0.15187313,0.0,0.5723757,0.4276243,0.7326672,0.26733282,0.4967836,0.59515834,0.40484163
290838,0,1.3473734000549429,-0.5744918590173602,-0.3479310149655384,0.42862606,0.82472324,0.76562434,0.11093158,0.0,0.5723757,0.4276243,0.7054394,0.29456064,0.5473394,0.59515834,0.40484163
290839,0,1.655508725487597,-0.8237630010065367,-0.320483860084226,0.4741437,0.85036623,0.8025691,0.0,0.0,0.0,1.0,0.53077716,0.46922287,0.87164664,0.59515834,0.40484163
290844,0,1.110477440337793,-0.927136800339554,-0.4435287414127545,0.3897713,0.8028339,0.7322395,0.0,0.0,0.0,1.0,0.47814474,0.52185524,0.9693728,0.59515834,0.40484163
290849,0,1.488994415035155,-0.8564936293652893,-0.3578272815999309,0.44805983,0.83567154,0.78139794,0.0,0.0,0.0,1.0,0.51949126,0.48050874,0.8926019,0.59515834,0.40484163
290874,0,1.61197560335702,-0.8323199817556998,-0.3302468620617638,0.4673244,0.8465245,0.79703414,0.0,0.0,0.0,1.0,0.52784353,0.47215644,0.8770936,0.59515834,0.40484163
290875,0,1.0978899235546766,-0.9333704905972756,-0.4455384945525548,0.38679472,0.801157,0.7316717,0.0,0.0,0.0,1.0,0.47605067,0.5239493,0.973261,0.59515834,0.40484163
290877,0,2.1289583234082943,-0.7306998602775506,-0.2143054407404142,0.54830796,0.8921476,0.86276495,0.0,0.0,0.0,1.0,0.5576504,0.44234964,0.82174927,0.59515834,0.40484163
290880,0,2.2339293445600505,0.3158339744456731,-0.0528347806358567,0.5738588,0.906542,0.88350344,0.36730263,0.0,0.0,1.0,0.87806106,0.12193893,0.22682087,0.59515834,0.40484163
290881,0,1.6737854881813112,-0.8201703206340742,-0.3163850233555782,0.47700673,0.85197914,0.80489284,0.0,0.0,0.0,1.0,0.53178227,0.46821773,0.86978036,0.59515834,0.40484163
290882,0,1.3989235914173346,-0.8741982212693766,-0.3780270680228845,0.43395057,0.8277229,0.76994604,0.0,0.0,0.0,1.0,0.51350194,0.4864981,0.9037227,0.59515834,0.40484163
290886,0,2.3721046336455363,-0.6829060211155251,-0.1597761412947393,0.586396,0.913605,0.8936793,0.0,0.0,0.0,1.0,0.5667905,0.43320945,0.8047781,0.59515834,0.40484163
290892,0,1.861069159773009,-0.783357024218044,-0.2743837491529727,0.5063441,0.8685067,0.82870466,0.0,0.0,0.0,1.0,0.54403806,0.45596197,0.8470242,0.59515834,0.40484163
290893,0,2.3064841745840425,-0.6958047382927387,-0.1744925860822703,0.57611674,0.9078141,0.8853361,0.0,0.0,0.0,1.0,0.56466943,0.4353306,0.80871654,0.59515834,0.40484163
290899,0,1.6166089912718618,0.9215648891360484,-0.0935255215014508,0.4836124,0.8557005,0.81025434,0.62761647,0.0,0.0,1.0,0.94478947,0.05521053,0.102921695,0.59515834,0.40484163
290904,0,1.7237075565085471,-0.8103575112343291,-0.3051892190436973,0.48482683,0.8563847,0.8112401,0.0,0.0,0.0,1.0,0.53464216,0.46535784,0.8644702,0.59515834,0.40484163
290905,0,1.2866306082204653,-0.8962708610506658,-0.4032104902635431,0.4163603,0.81781316,0.75566876,0.0,0.0,0.0,1.0,0.4967192,0.5032808,0.9348843,0.59515834,0.40484163
290910,0,1.4726081499668866,-0.8597144794727045,-0.3615021962569288,0.445493,0.8342255,0.7793145,0.0,0.0,0.0,1.0,0.51849616,0.4815038,0.89444953,0.59515834,0.40484163
290922,0,1.2484065832966864,-0.9037844314487032,-0.4117828413699045,0.4103726,0.81443995,0.75080884,0.0,0.0,0.0,1.0,0.49207702,0.507923,0.9435038,0.59515834,0.40484163
290925,0,1.7347618325638572,-0.8081845445523057,-0.3027101450298184,0.48655847,0.85736024,0.81264555,0.0,0.0,0.5723757,0.4276243,0.53512204,0.46487793,0.8635791,0.59515834,0.40484163
290928,0,1.0078190532244826,-0.95107515988383,-0.4657382966631964,0.37268543,0.79320836,0.7202198,0.0,0.0,0.0,1.0,0.46694955,0.5330505,0.9901597,0.59515834,0.40484163
290930,0,1.61197560335702,-0.8323199817556998,-0.3302468620617638,0.4673244,0.8465245,0.79703414,0.0,0.0,0.0,1.0,0.52784353,0.47215644,0.8770936,0.59515834,0.40484163
290931,0,1.61197560335702,-0.8323199817556998,-0.3302468620617638,0.4673244,0.8465245,0.79703414,0.0,0.0,0.0,1.0,0.52784353,0.47215644,0.8770936,0.59515834,0.40484163
290934,0,1.2484065832966864,-0.9037844314487032,-0.4117828413699045,0.4103726,0.81443995,0.75080884,0.0,0.0,0.0,1.0,0.49207702,0.507923,0.9435038,0.59515834,0.40484163
290944,0,1.2228929286251045,0.6757982419048294,-0.2044601189247236,0.42044336,0.8201134,0.75898284,0.5673328,0.0,0.0,1.0,0.8938216,0.10617837,0.19755717,0.59515834,0.40484163
290945,0,0.8231867021253215,0.1187381794246845,-0.3584323599181166,0.35358292,0.78244674,0.70471513,0.39601842,0.0,0.5723757,0.4276243,0.78023857,0.21976145,0.4084546,0.59515834,0.40484163
290951,0,1.8860220267765533,0.1353334302866879,-0.4549329147651256,0.7570502,1.0,0.58826303,0.0,0.0,0.5723757,0.4276243,0.5895481,0.4104519,0.7625226,0.59515834,0.40484163
290973,0,1.7521606906419942,-0.8047645375143502,-0.2988081690984767,0.48928395,0.85889566,0.8148577,0.0,0.0,0.5723757,0.4276243,0.5364232,0.4635768,0.8611632,0.59515834,0.40484163
290979,0,1.1275681631980303,-0.1545438761864556,-0.3349560655496982,0.398306,0.80764204,0.7410149,0.27675432,0.0,0.5723757,0.4276243,0.76189333,0.23810667,0.44251743,0.59515834,0.40484163
290985,0,1.3451931863023927,-0.4754195800095133,-0.341484498851171,0.43391365,0.8277021,0.76088697,0.13998006,0.0,0.0,1.0,0.7242544,0.2757456,0.5124042,0.59515834,0.40484163
290991,0,1.9208049305715027,0.3344901936647914,-0.1122744276752323,0.525521,0.87931025,0.84426975,0.39601842,0.0,0.0,1.0,0.87764543,0.1223546,0.22759266,0.59515834,0.40484163
290995,0,1.57405662636232,0.2663320584665494,-0.1900380885571645,0.4712041,0.8487101,0.8001831,0.39601842,0.0,0.5723757,0.4276243,0.85677534,0.14322466,0.26634353,0.59515834,0.40484163
290996,0,1.2913330155805138,-0.8909309377448201,-0.4031110165411864,0.41827708,0.818893,0.7550538,0.0,0.0,0.0,1.0,0.49784276,0.5021572,0.93279815,0.59515834,0.40484163
291012,0,2.138188075026812,0.2271715132938777,-0.0876568810468038,0.5611588,0.8993873,0.8676446,0.33825412,0.0,0.0,1.0,0.86671597,0.13328402,0.24788606,0.59515834,0.40484163
291019,0,1.3826800383530249,-0.0396517097510574,-0.2690383284634756,0.43884316,0.8304792,0.77391714,0.29993546,0.0,0.0,1.0,0.8010765,0.1989235,0.36976337,0.59515834,0.40484163
291025,0,1.0836292228179236,0.4585121993387726,-0.2612252589236526,0.39694223,0.80687374,0.739908,0.49933875,0.0,0.5723757,0.4276243,0.84922665,0.15077335,0.28035972,0.59515834,0.40484163
291031,0,2.186572362876364,-0.7118298707154883,-0.2030166668795811,0.5593496,0.89836806,0.86801773,0.0,0.0,0.0,1.0,0.5603837,0.43961632,0.8166742,0.59515834,0.40484163
291034,0,1.4596409493276925,-0.8622632713796723,-0.3644102099602599,0.44346178,0.8330811,0.77766585,0.0,0.0,0.0,1.0,0.5169973,0.48300272,0.89723265,0.59515834,0.40484163
291035,0,1.2285068436311224,0.1690049057370312,-0.2714863649642746,0.41681385,0.8180687,0.75603694,0.38549075,0.0,0.5723757,0.4276243,0.8148066,0.1851934,0.34426975,0.59515834,0.40484163
291036,0,1.8704631624026964,0.1318865067631581,-0.1494734548445247,0.5159243,0.8739039,0.83648056,0.3270232,0.0,0.5723757,0.4276243,0.8452791,0.15472089,0.28768936,0.59515834,0.40484163
291037,0,1.171800983465622,-0.9188423131201676,-0.4289628416824687,0.3983726,0.8076796,0.74106896,0.0,0.0,0.0,1.0,0.48398608,0.5160139,0.9585268,0.59515834,0.40484163
291041,0,0.9599450708149462,-0.9316520873151496,-0.4827115874141613,0.37289247,0.793325,0.70621324,0.0,0.0,0.0,1.0,0.46703646,0.5329635,0.9899983,0.59515834,0.40484163
291044,0,0.9599450708149462,-0.9316520873151496,-0.4827115874141613,0.37289247,0.793325,0.70621324,0.0,0.0,0.0,1.0,0.46703646,0.5329635,0.9899983,0.59515834,0.40484163
291046,0,2.42409071098018,-0.6726875717159986,-0.1481174415827528,0.5945394,0.9181927,0.900289,0.0,0.0,0.0,1.0,0.5694596,0.43054038,0.7998223,0.59515834,0.40484163
291047,0,0.9595079483491374,-0.4552454594342023,-0.4086332483761793,0.36960372,0.79147226,0.7177185,0.18092161,0.0,0.0,1.0,0.7007386,0.29926142,0.5560676,0.59515834,0.40484163
291048,0,1.297660824182497,-0.8941028666312678,-0.4007367870925201,0.4180881,0.81878656,0.7570712,0.0,0.0,0.0,1.0,0.49775457,0.5022454,0.9329619,0.59515834,0.40484163
291050,0,1.3713877826574354,-0.879610702422341,-0.3842024047214791,0.4296372,0.8252929,0.76644504,0.0,0.0,0.0,1.0,0.51194066,0.48805934,0.90662163,0.59515834,0.40484163
291052,0,2.0297911082352758,-0.7402699092903017,-0.2386915330515081,0.5354258,0.88489026,0.84743106,0.0,0.0,0.5723757,0.4276243,0.5532103,0.44678965,0.82999337,0.59515834,0.40484163
291053,0,2.5375999142427776,-0.5342700125621713,-0.1076661994993798,0.613804,0.9290457,0.91506326,0.040941544,0.0,0.0,1.0,0.7219607,0.2780393,0.5166631,0.59515834,0.40484163
291054,0,1.655508725487597,-0.8237630010065367,-0.320483860084226,0.4741437,0.85036623,0.8025691,0.0,0.0,0.0,1.0,0.53077716,0.46922287,0.87164664,0.59515834,0.40484163
291055,0,2.036500156775023,-0.7488738357489365,-0.2350405975556275,0.5338247,0.88398826,0.85100955,0.0,0.0,0.0,1.0,0.55287653,0.44712347,0.83061314,0.59515834,0.40484163
291056,0,2.2225790121179294,-0.712297485593837,-0.19330952619766,0.5629733,0.9004095,0.8746682,0.0,0.0,0.0,1.0,0.56131953,0.43868047,0.81493646,0.59515834,0.40484163
291057,0,2.034288727413226,-0.7493061800702115,-0.2355371117104229,0.5334789,0.8837935,0.8507277,0.0,0.0,0.0,1.0,0.5528098,0.44719023,0.8307371,0.59515834,0.40484163
291061,0,2.491068937300177,-0.6591081156258969,-0.1331861043866951,0.60514194,0.9241658,0.9086911,0.0,0.0,0.0,1.0,0.57173634,0.4282637,0.79559493,0.59515834,0.40484163
291062,0,1.655508725487597,-0.8237630010065367,-0.320483860084226,0.4741437,0.85036623,0.8025691,0.0,0.0,0.0,1.0,0.53077716,0.46922287,0.87164664,0.59515834,0.40484163
291074,0,2.529860686221973,-0.6518969952095088,-0.1243969168198528,0.6111079,0.9275268,0.9137369,0.0,0.0,0.0,1.0,0.57260036,0.4273996,0.79399055,0.59515834,0.40484163
291075,0,1.3394676778794952,0.2202203140048078,-0.2426483542718321,0.43445653,0.82800794,0.7703567,0.39601842,0.0,0.0,1.0,0.8407849,0.1592151,0.29603404,0.59515834,0.40484163
291076,0,1.111200378453471,0.6783405039565092,-0.226215383810422,0.40316457,0.8103792,0.7449584,0.57610345,0.0,0.5723757,0.4276243,0.88423115,0.11576886,0.21536447,0.59515834,0.40484163
291081,0,1.1888032296483972,-0.9155002597367072,-0.4251497851629075,0.40103596,0.80918,0.7432307,0.0,0.0,0.0,1.0,0.4868409,0.5131591,0.95322603,0.59515834,0.40484163
291083,0,1.0645286726565857,-0.4332615751030844,-0.5626148996474815,0.51698625,0.8745021,0.58826303,0.0,0.0,0.0,1.0,0.5472726,0.45272735,0.8410183,0.59515834,0.40484163
291084,0,1.9290067948069451,-0.7700031012862435,-0.2591476562795283,0.51698625,0.8745021,0.8373425,0.0,0.0,0.0,1.0,0.5472726,0.45272735,0.8410183,0.59515834,0.40484163
291087,0,1.6253331721688329,-0.8296944102792877,-0.327251233877621,0.4694168,0.8477033,0.79873246,0.0,0.0,0.0,1.0,0.52911764,0.4708824,0.87472796,0.59515834,0.40484163
291090,0,2.079523741911937,-0.7404168817501077,-0.2253919736051246,0.5405642,0.8877851,0.85647964,0.0,0.0,0.0,1.0,0.5554543,0.44454572,0.8258269,0.59515834,0.40484163
291091,0,1.3097695177814672,-0.8917225478184154,-0.3980212427261754,0.41998494,0.81985515,0.7586107,0.0,0.0,0.0,1.0,0.49942228,0.50057775,0.92986536,0.59515834,0.40484163
291092,0,1.6913470370459225,0.3403410175338599,-0.1568833213646494,0.49002957,0.8593157,0.8154629,0.41426143,0.0,0.0,1.0,0.8745613,0.12543869,0.2333191,0.59515834,0.40484163
291095,0,1.3191129092658895,-0.8898860316561061,-0.3959258510488376,0.42144853,0.8206797,0.75979865,0.0,0.0,0.0,1.0,0.5008739,0.49912605,0.9271699,0.59515834,0.40484163
291098,0,0.9387548578236756,0.4004321208768362,-0.2976956405039854,0.37398538,0.7939407,0.7212749,0.48873997,0.0,0.5723757,0.4276243,0.8327979,0.16720212,0.31086412,0.59515834,0.40484163
291100,0,1.3248500857020984,-0.8887583691998819,-0.3946392010479239,0.42234722,0.821186,0.7605281,0.0,0.0,0.0,1.0,0.5019591,0.4980409,0.9251551,0.59515834,0.40484163
291101,0,0.983145324396055,-0.9559251341944884,-0.4712717736430165,0.36882037,0.79103094,0.7170827,0.0,0.0,0.0,1.0,0.4628773,0.53712267,0.9977209,0.59515834,0.40484163
291104,0,1.1862975883627846,-0.9159927266640326,-0.425711742089032,0.40064347,0.8089589,0.7429121,0.0,0.0,0.0,1.0,0.48533887,0.51466113,0.956015,0.59515834,0.40484163
291105,0,1.1259186105288073,-0.927861086359934,-0.439252669843177,0.3911853,0.80363053,0.73523533,0.0,0.0,0.0,1.0,0.47903967,0.52096033,0.9677111,0.59515834,0.40484163
291106,0,1.0945086692113042,-0.934035093602634,-0.4462967820418996,0.38626507,0.8008586,0.7312418,0.0,0.0,0.0,1.0,0.47511545,0.5248846,0.9749975,0.59515834,0.40484163
291107,0,1.952838966820912,-0.7653185424108089,-0.2538029758718702,0.52071947,0.8766053,0.84037256,0.0,0.0,0.0,1.0,0.54830176,0.45169827,0.8391075,0.59515834,0.40484163
291110,0,1.4111450213135408,-0.2853357314862888,-0.2964383836851764,0.44107133,0.8317345,0.77572566,0.2099701,0.0,0.5723757,0.4276243,0.7634439,0.23655613,0.43963844,0.59515834,0.40484163
291114,0,1.1543062917662537,-0.922281046238818,-0.4328862789955685,0.39563215,0.8061357,0.73884463,0.0,0.0,0.0,1.0,0.48239142,0.5176086,0.9614877,0.59515834,0.40484163
291115,0,1.716884094435912,-0.8088357028604508,-0.307338738468402,0.48452318,0.8562136,0.80958617,0.0,0.0,0.5723757,0.4276243,0.53455085,0.46544915,0.86463976,0.59515834,0.40484163
291116,0,1.246167513166841,-0.9042246019609148,-0.4122849945799643,0.41002184,0.81424236,0.75052416,0.0,0.0,0.0,1.0,0.491781,0.508219,0.9440534,0.59515834,0.40484163
291118,0,1.0297285823769773,-0.9467685271042254,-0.4608248139434797,0.37611747,0.7951419,0.7230054,0.0,0.0,0.5723757,0.4276243,0.4690965,0.53090346,0.9861733,0.59515834,0.40484163
291137,0,1.3384775048711597,-0.8860797404022982,-0.3915830354526043,0.4244819,0.8223886,0.76226074,0.0,0.0,0.5723757,0.4276243,0.5090871,0.4909129,0.9119201,0.59515834,0.40484163
291139,0,1.8448265219325424,-0.7865497683165055,-0.2780264037787227,0.50379974,0.8670733,0.82663953,0.0,0.0,0.0,1.0,0.54343975,0.45656025,0.8481351,0.59515834,0.40484163
291142,0,1.3584286625653277,-0.8821580154787817,-0.3871086566129578,0.4276072,0.82414925,0.7647974,0.0,0.0,0.0,1.0,0.51115406,0.48884594,0.9080822,0.59515834,0.40484163
291146,0,1.61197560335702,-0.8323199817556998,-0.3302468620617638,0.4673244,0.8465245,0.79703414,0.0,0.0,0.0,1.0,0.52784353,0.47215644,0.8770936,0.59515834,0.40484163
291148,0,2.270530693428807,0.7284680975535663,0.0098838746143188,0.5831916,0.9117997,0.8910785,0.512462,0.0,0.5723757,0.4276243,0.94099116,0.059008807,0.10997421,0.59515834,0.40484163
291150,0,2.0848982719539704,-0.7393603342799241,-0.2241865888999777,0.54140615,0.88825935,0.857163,0.0,0.0,0.0,1.0,0.55614203,0.44385797,0.8245499,0.59515834,0.40484163
291151,0,0.8031312059425265,0.0853914649265521,-0.3668834527876251,0.35018024,0.7805298,0.70195335,0.38549075,0.0,0.5723757,0.4276243,0.7645611,0.23543887,0.43756396,0.59515834,0.40484163
291156,0,1.267408832499914,-0.9000492711463587,-0.40752128361465,0.41334924,0.81611687,0.75322485,0.0,0.0,0.5723757,0.4276243,0.49445197,0.50554806,0.93909407,0.59515834,0.40484163
291165,0,1.9769640493353493,-0.760576371551365,-0.2483925380257647,0.5244986,0.8787343,0.8434399,0.0,0.0,0.5723757,0.4276243,0.5502037,0.4497963,0.835576,0.59515834,0.40484163
291174,0,1.8450467155349788,-0.4766674652518568,-0.2363200566663478,0.5065848,0.86864233,0.8289001,0.11093158,0.0,0.0,1.0,0.73804057,0.26195943,0.48680648,0.59515834,0.40484163
291179,0,1.2848683437187156,-0.8966173062237681,-0.4036057158496597,0.41608423,0.81765765,0.7554447,0.0,0.0,0.0,1.0,0.4964843,0.5035157,0.9353205,0.59515834,0.40484163
291187,0,1.1426266037237631,-0.924576982988475,-0.435505655294188,0.39380252,0.805105,0.73735964,0.0,0.0,0.0,1.0,0.48042208,0.5195779,0.96514434,0.59515834,0.40484163
291192,0,2.4079513756192483,-0.6758600668060045,-0.1517369475781834,0.5920112,0.91676843,0.898237,0.0,0.0,0.5723757,0.4276243,0.5678895,0.43211046,0.80273753,0.59515834,0.40484163
291194,0,1.82168047887792,-0.7910997275245416,-0.2832172763828569,0.5001739,0.8650307,0.8236967,0.0,0.0,0.0,1.0,0.54230106,0.45769894,0.85024935,0.59515834,0.40484163
291197,0,1.7013092479000536,-0.5563406109706541,-0.2754686452819153,0.4836124,0.8557005,0.81025434,0.092521794,0.0,0.0,1.0,0.7145367,0.28546327,0.5304477,0.59515834,0.40484163
291216,0,1.0487330928890295,-0.9429123412434256,-0.4565887959323311,0.3791267,0.79683715,0.7253886,0.0,0.0,0.0,1.0,0.4710703,0.5289297,0.9825084,0.59515834,0.40484163
291219,0,1.5256169398083406,-0.8421775685653452,-0.3511536326790779,0.4556989,0.8399751,0.7840993,0.0,0.0,0.0,1.0,0.52241474,0.47758526,0.88717365,0.59515834,0.40484163
291220,0,1.8166987025139731,-0.7758526353298887,-0.2878443353868239,0.50373036,0.86703426,0.8186064,0.0,0.0,0.0,1.0,0.5434158,0.4565842,0.8481796,0.59515834,0.40484163
291247,0,1.1090709481760774,-0.9311727279689732,-0.4430310284360881,0.38854617,0.80214375,0.73309326,0.0,0.0,0.0,1.0,0.47737008,0.5226299,0.9708111,0.59515834,0.40484163
291268,0,1.7820183669416638,-0.7962041138383941,-0.2926943403546375,0.4946804,0.86193585,0.8179146,0.0,0.0,0.5723757,0.4276243,0.5383296,0.4616704,0.85762346,0.59515834,0.40484163
291279,0,1.4466451521770525,-0.8647821268430304,-0.3673324803077469,0.44143555,0.83193964,0.7760037,0.0,0.0,0.0,1.0,0.51633596,0.483664,0.8984605,0.59515834,0.40484163
291320,0,1.2298108574300828,0.6719924601158918,-0.2036031996202432,0.42148113,0.8206981,0.75982517,0.5654834,0.0,0.0,1.0,0.89437395,0.10562605,0.19653162,0.59515834,0.40484163
291321,0,2.02277169126976,-0.7515722429076347,-0.2381195043587475,0.5316742,0.8827768,0.849264,0.0,0.0,0.0,1.0,0.5521724,0.44782758,0.8319205,0.59515834,0.40484163
291322,0,1.3373701367571955,-0.8859480855171709,-0.3919069349064101,0.4244018,0.82234347,0.762024,0.0,0.0,0.5723757,0.4276243,0.5065112,0.4934888,0.9167028,0.59515834,0.40484163
291324,0,1.4864588646179075,-0.8569919913073479,-0.3583959452254154,0.44766265,0.8354478,0.78107554,0.0,0.0,0.0,1.0,0.51919776,0.48080224,0.8931469,0.59515834,0.40484163
291331,0,1.014531067651092,0.2851160526315451,-0.3035908920846935,0.3886649,0.8022106,0.7256453,0.43662617,0.0,0.5723757,0.4276243,0.8219787,0.17802133,0.33095288,0.59515834,0.40484163
291333,0,1.0328554184167034,-0.9461539688270336,-0.4601235170194298,0.37660727,0.7954178,0.723403,0.0,0.0,0.0,1.0,0.4693081,0.53069186,0.98578036,0.59515834,0.40484163
291339,0,1.7630101930221678,-0.8026318916380157,-0.2963749780617622,0.4909835,0.8598531,0.81623715,0.0,0.0,0.0,1.0,0.53702843,0.46297157,0.8600394,0.59515834,0.40484163
291342,0,0.823700738744448,0.4268106620256569,-0.3169111967554043,0.35639748,0.78403234,0.7069996,0.5062813,0.0,0.0,1.0,0.8257946,0.17420541,0.3238676,0.59515834,0.40484163
291345,0,1.090735654483409,0.5933400886005461,-0.2416921610181683,0.39923996,0.80816823,0.74177295,0.547111,0.0,0.0,1.0,0.86741257,0.13258746,0.24659273,0.59515834,0.40484163
